Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,RQI,FZI,Reservoir_Quality,Compaction_Factor,Hydrocarbon_Potential,Normalized_Depth,Depth_Adjusted_Perm,Oil_Presence
Shale,17.637069746844436,383.9772540699193,Anticline,0.7257696736145556,1.851739356427112,632.0,0.14651064528908822,8.306972041957332e-05,6772.233611232973,1.0167828135838872,1.3439362683333322,0.1264,607.5589463131635,0
Limestone,14.082955585116128,678.1952473481965,Fault,0.4996320077497422,4.346937929940312,2837.0,0.21790144701701528,0.00015472707110381648,9550.993546441498,1.0775733116567499,2.1718693254995864,0.5674,239.0536649094806,0
Shale,6.042189276400567,384.0267230372321,Anticline,0.500169229,3.8791467585736807,1287.0,0.2503301781259013,0.0004143037675162457,2320.362147786814,1.034473679318216,1.9402298434136471,0.2574,298.38906218899155,1
Shale,22.58542425274152,383.9658347464099,None,0.8875092610569176,3.662527783170753,2772.5,0.12946781331283708,5.7323613612049674e-05,8672.031276305708,1.0757445111603952,3.2505273264423056,0.5545,138.49083309158158,0
Shale,27.14299025040354,448.5474592141993,Dome,0.7062888140390073,2.6697820429028125,2800.0,0.12764535138723085,4.702700410295919e-05,12174.91931229429,1.07652385244407,1.8856371928244657,0.56,160.19552114792833,0
Limestone,0.7847502697025954,589.7915570711647,Fault,0.7325558607170338,3.038421202256348,2837.0,0.8608216614313495,0.2361154084438652,462.8390834799102,1.0775733116567499,2.225813259039784,0.5674,207.89268842832732,1
Limestone,29.282580725987152,383.9538438457213,Dome,0.5135774021274628,4.055565664493978,1605.0,0.1137010521052221,3.88289041765765e-05,11243.159427465398,1.0431731915237838,2.0828468781281546,0.321,239.22357872007558,1
Limestone,11.073134116376533,75.25721980898551,Dome,0.4287161758478628,2.3556394249847723,3579.0,0.0818593804192,7.392611663407441e-05,833.3332881705253,1.0988365475445114,1.00990072595593,0.7158,21.027443366578794,0
Sandstone,14.082955585116128,293.3162851456059,Anticline,0.7256781334885183,4.979870292573251,2741.0,0.14330153131461953,0.00010175529593096978,4130.760216096825,1.0748525043845978,3.6137829789294784,0.5482,107.01068411003497,1
Limestone,14.881281780497492,383.9850994527008,Anticline,0.3806630043099652,4.336055512576823,2741.0,0.15950219496218315,0.00010718310244700634,5714.190464467994,1.0748525043845978,1.6505759182722795,0.5482,140.08941972006596,0
Sandstone,12.090939338482098,440.21607832510574,None,0.4857413566168542,1.7696309752219097,3154.0,0.18946656313173793,0.00015670127673928405,5322.625898853337,1.086606658777678,0.859582950615497,0.6308,139.57389927872725,0
Limestone,21.934720333647515,654.9116250323746,Fault,0.3807582907181833,2.488100326623235,2837.0,0.171575371151132,7.82209066454055e-05,14365.303338339763,1.0775733116567499,0.9473648275004165,0.5674,230.84653684609606,1
Shale,22.77716938970985,383.96544438630247,Fault,0.0518010334158101,2.480208479564591,4422.0,0.1289216463298503,5.660125897298451e-05,8745.64596658203,1.1235036918264871,0.12847736232810092,0.8844,86.83072012354195,0
Limestone,14.082955585116128,193.18071917020663,Anticline,0.4785086131694892,1.849306791203672,2741.0,0.11629596119821353,8.257922883824429e-05,2720.5554879748115,1.0748525043845978,0.8849092279837872,0.5482,70.47819013871091,1
Sandstone,14.082955585116128,133.86558848756454,Fault,0.1295786640840797,0.2641918747777366,2837.0,0.09680933102090929,6.87421972154938e-05,1885.2231370458042,1.0775733116567499,0.03423363019556758,0.5674,47.18561455324798,0
Limestone,10.732642898811427,384.0001911471306,Dome,0.3655732620752621,2.6529707290013467,2800.0,0.18782008318798768,0.0001749989121587075,4121.336924657482,1.07652385244407,0.9698551635912084,0.56,137.1429254096895,0
Limestone,2.239152932382864,384.0725694892701,None,0.4785086131694892,3.930714909346324,2772.5,0.4112391144151496,0.0018365834171831968,859.9972202197205,1.0757445111603952,1.880880940035944,0.5545,138.52933074455188,0
Limestone,15.682804246856094,329.4730027738752,Dome,0.6421337952941157,2.638647166213336,1041.0,0.1439221719134927,9.177068695628497e-05,5167.060607126559,1.0277936689039946,1.694364519282633,0.2082,316.49664051284844,0
Sandstone,15.626221099046573,63.362758498830864,Fault,0.1750311458180289,1.5419522800069196,2837.0,0.06322949360090385,4.046371365164017e-05,990.1204737482234,1.0775733116567499,0.26988967436633327,0.5674,22.33442315785367,0
Shale,18.866186909645265,644.9185914771903,Anticline,0.5823966042362146,2.5658539647403695,2741.0,0.18358619895066644,9.730964705793767e-05,12167.154688313829,1.0748525043845978,1.4943446360308192,0.5482,235.28587795592495,0
Sandstone,7.031102720336265,384.0197229216504,Dome,0.4814464104827508,3.447056547739105,2800.0,0.23205700972766835,0.00033004354929488234,2700.0821184971946,1.07652385244407,1.659573001640055,0.56,137.14990104344656,0
Sandstone,10.498650250068415,384.001209080538,None,0.2499410846185593,0.0214355070846677,1556.0,0.18990185629429082,0.00018088216272663557,4031.494389739964,1.041827948024306,0.005357613890090656,0.3112,246.78740943479303,0
Sandstone,14.082955585116128,383.98764562686114,None,0.4814464104827508,4.842628157556095,2772.5,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.0757445111603952,2.331465943758079,0.5545,138.49869995558564,1
Limestone,15.426031200280176,746.5080908,Fault,0.486207065,2.480208479564591,1388.0,0.21843378180135928,0.00014160076494425342,11515.657099942388,1.0372288410512571,1.2058948854372122,0.2776,537.8300365994237,0
Sandstone,2.268910915036484,679.5182578969274,Anticline,0.9664644373617358,2.2337530134538475,4893.0,0.5434023234273943,0.002394991887192082,1541.7663923089149,1.1375260221842483,2.1588428493527547,0.9786,138.87558918800886,1
Sandstone,17.783128226105543,574.0795497857683,None,0.4814464104827508,1.9347292496265112,2772.5,0.17840688328600013,0.00010032367816147201,10208.930245825259,1.0757445111603952,0.9314684524886697,0.5545,207.0620558289516,0
Sandstone,14.082955585116128,383.98764562686114,Anticline,0.040873977,2.059248961661613,2741.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.0748525043845978,0.08416969469623066,0.5482,140.09034864168592,0
Sandstone,11.077509097473882,85.55796460503912,Anticline,0.5052106190319509,4.368159015931358,3594.0,0.08726474270663971,7.877650285707242e-05,947.7691312736692,1.0992706964561076,2.206840320468679,0.7188,23.805777575136094,0
Limestone,23.637928153133004,259.4928935566177,Dome,0.3296795737301249,2.638647166213336,2800.0,0.10403696595898689,4.4012726193686176e-05,6133.8743741399185,1.07652385244407,0.8699080729814147,0.56,92.67603341307775,0
Limestone,10.957391752107883,512.5195870727982,Anticline,0.4785086131694892,4.039808653818803,3180.0,0.21474906784576286,0.00019598557093155987,5615.877896185218,1.0873509158686965,1.9330832364089368,0.636,161.16968146943339,0
Limestone,14.082955585116128,383.98764562686114,Fault,0.2256850933452208,4.059151887482343,2837.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.0775733116567499,0.9160900726288818,0.5674,135.34989271302823,1
Limestone,17.821483967004333,21.91109746258144,Anticline,0.021740808,2.5658539647403695,2741.0,0.03481687443829778,1.953646200437609e-05,390.4882721288645,1.0748525043845978,0.05578373840345915,0.5482,7.993833441292025,1
Limestone,14.082955585116128,671.9943912,Fault,0.4785086131694892,2.480208479564591,2837.0,0.21690300428164225,0.00015401809866593687,9463.667164716751,1.0775733116567499,1.1868011199276598,0.5674,236.86795600986957,0
Shale,3.013726490429053,256.7247780841542,Anticline,0.3369286726470791,3.691329617061335,3218.0,0.28980883686351827,0.0009616295233953339,773.6982644617354,1.088439593310411,1.2437147881793265,0.6436,79.77774334498265,0
Limestone,29.75667587842475,257.51274602237527,Anticline,0.1820675115742895,1.2647642566678536,4066.0,0.09237124684275962,3.104219275706596e-05,7662.723317950933,1.1130198880429254,0.23027248093962208,0.8132,63.33318888892653,0
Limestone,4.760366210690547,285.3111987413825,None,0.6323226459442498,4.250519139114519,2772.5,0.2430909973035657,0.0005106560851508576,1358.1857900200926,1.0757445111603952,2.6876995086815674,0.5545,102.90755590311362,1
Sandstone,2.2890736252223864,384.0715510696282,None,0.6177062213946729,2.8531186641840187,2772.5,0.4067296537593638,0.0017768308073526885,879.1680577517387,1.0757445111603952,1.762389149243727,0.5545,138.5289634155557,0
Limestone,0.5750366257493333,74.47692849730292,Fault,0.6898820108350104,2.480208479564591,4508.0,0.3573491664066613,0.2640880610760189,42.82696165926344,1.1260510699868664,1.7110512131720639,0.9016,16.521057785559655,1
Shale,14.082955585116128,383.98764562686114,None,0.9404892871061282,1.4179001519453505,2772.5,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.0757445111603952,1.3335199030907536,0.5545,138.49869995558564,0
Sandstone,25.06117590852738,694.186808,Anticline,0.024714379,2.5658539647403695,2741.0,0.16525975469395196,6.59425380904494e-05,17397.137708667124,1.0748525043845978,0.06341348734324613,0.5482,253.26041882524626,1
Sandstone,13.016641454564384,383.99128151006204,Dome,0.5126696531760021,2.638647166213336,1700.0,0.1705457333461835,0.00013102130372222886,4998.276833095176,1.0457862671315978,1.3527543275564318,0.34,225.87722441768355,0
Limestone,4.365519011622748,816.9508055564537,Dome,0.4785086131694892,2.889555862799281,3533.0,0.4295459798519147,0.000983951687550306,3566.4142732172177,1.097506226430971,1.382677368583851,0.7066,231.23430669585443,0
Sandstone,13.416412223813552,444.23452145580393,Anticline,0.1169454714930804,1.592636022449871,2000.0,0.18068312925867655,0.00013467320938303595,5960.033463899611,1.0540811346316354,0.18625157056226435,0.4,222.11726072790196,0
Sandstone,14.678377831548094,741.9191486668418,Fault,0.4814464104827508,2.0715675390282096,3338.0,0.2232384029484287,0.00015208656263679532,10890.169584592406,1.0918846832211362,0.9973487557377172,0.6676,222.26457419617788,1
Shale,11.44732675802154,130.2515501364737,Fault,0.2818597300006575,3.2429518983147414,4841.0,0.10591782608987636,9.252625379602803e-05,1491.0320551510395,1.135969354403019,0.9140575464641127,0.9682,26.90591822691049,0
Sandstone,29.088478167130138,383.95415093063633,None,0.6943854525115413,1.4166115768219871,4319.0,0.11407982105645043,3.921821568010394e-05,11168.641936524804,1.120460345083012,0.9836744708046236,0.8638,88.89885411684101,0
Sandstone,10.747339770002498,78.76131395740352,Anticline,0.3466437466405287,1.330480462047741,2445.0,0.08500327038863123,7.909238212221467e-05,846.4746018320556,1.0665065196574914,0.46120273219625074,0.489,32.21321634249633,0
Sandstone,14.082955585116128,764.479977,None,0.5844489043115128,0.6785703850050268,2772.5,0.23134802737456098,0.00016427519491651744,10766.137561801599,1.0757445111603952,0.39658971801442927,0.5545,275.73669143372405,0
Sandstone,7.627774829667916,384.0159613404412,Dome,0.4814464104827508,1.434032185356005,2110.0,0.2227949557599013,0.00029208381308445225,2929.187284103345,1.0571390431948031,0.6904096481563833,0.422,181.9980859433371,0
Limestone,23.5975041249452,194.1892768393261,Fault,0.4130566232135032,2.796014423251174,2012.0,0.0900760295979159,3.8171846107527734e-05,4582.382261236124,1.05441429435435,1.1549122761243809,0.4024,96.51554514877043,1
Limestone,10.677658700593064,366.96219617405967,Fault,0.4785086131694892,3.923879156351176,2198.0,0.18407817234453303,0.00017239563232556674,3918.297086766687,1.0595917559659878,1.8776099733502665,0.4396,166.95277350958128,0
Sandstone,14.082955585116128,240.84461723470724,Fault,0.4814464104827508,2.480208479564591,2837.0,0.12985276914471297,9.220562286083657e-05,3391.8040474306763,1.0775733116567499,1.1940874697352533,0.5674,84.89411957515236,1
Shale,6.816230334960133,384.0211562565266,None,0.500169229,2.5005076870000003,4583.0,0.23568671033609126,0.00034577280806850804,2617.576654542202,1.1282773351536453,1.2506770019153635,0.9166,83.7925280943763,0
Shale,20.815894856271967,600.4144630031549,Fault,0.500169229,2.480208479564591,2983.0,0.16863886782917892,8.101446946844416e-05,12498.164332058666,1.0817244139325721,1.2405239629830838,0.5966,201.278733826066,0
Shale,14.082955585116128,499.2316347268396,Fault,0.7515215980912536,2.480208479564591,2837.0,0.18695358260016107,0.00013275166670109146,7030.656938543001,1.0775733116567499,1.8639302401618598,0.5674,175.97167244513204,0
Limestone,26.85195866553737,383.9578449898203,Fault,0.4785086131694892,3.9263676875699822,615.0,0.11873627929890782,4.4218852255011696e-05,10310.020182975459,1.016327711851686,1.8788007569726066,0.123,624.3216991704395,1
Limestone,29.55911496861856,530.3654012573872,Fault,0.4785086131694892,2.480208479564591,2837.0,0.13300609015958698,4.4996641577663244e-05,15677.131871144624,1.0775733116567499,1.1868011199276598,0.5674,186.94585874423237,1
Sandstone,14.082955585116128,383.98764562686114,Anticline,0.3361215358346487,0.3428240346304873,2741.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.0748525043845978,0.11523054104103019,0.5482,140.09034864168592,0
Sandstone,29.94585163433357,68.85788855193866,Anticline,0.6342869146210478,1.588300037285742,2741.0,0.04761438338503984,1.5900160051033218e-05,2062.008114429831,1.0748525043845978,1.0074379301424685,0.5482,25.12144784820819,1
Limestone,27.72861212383984,689.9184109814075,None,0.3612617290703949,2.0837851872111846,2058.0,0.15662621355816655,5.648541400436924e-05,19130.480015199377,1.055692382409267,0.7527918397431891,0.4116,335.23732312021747,0
Shale,28.49699004738228,383.9550995070051,None,0.4136168493493947,2.240850548048184,2389.0,0.11525781249376109,4.044560927386386e-05,10941.564649292797,1.0649348548601352,0.9268535435465544,0.4778,160.71791523943287,0
Sandstone,20.00807956,383.97142974243746,Anticline,0.4814464104827508,2.5658539647403695,763.0,0.13755500616955105,6.874972970646817e-05,7682.530915053639,1.0202966166222556,1.2353211811471856,0.1526,503.23909533740164,0
Shale,6.894190242679953,384.0206310573051,Anticline,0.500169229,4.446664823720554,3264.0,0.23435018183626605,0.0003399241587292897,2647.5112876230705,1.089758924478584,2.224084916501731,0.6528,117.65337961314495,0
Shale,11.256897140713146,833.0987167,None,0.8911166744533762,1.8731693480143323,4204.0,0.2701273337271972,0.00023996606733681506,9378.106561952021,1.117072173078004,1.6692124400905306,0.8408,198.16810578020932,0
Limestone,4.454495490158532,384.04080208607576,Fault,0.4785086131694892,2.480208479564591,4236.0,0.2915540444261634,0.0006545164207042158,1710.70802092929,1.1180139386246402,1.1868011199276598,0.8472,90.6611902941633,1
Sandstone,11.42323518000505,444.2945391337532,None,0.918991384,3.756974152,4761.0,0.19582610087420266,0.00017142788167136036,5075.281009716819,1.1335786395309406,3.4526268755987064,0.9522,93.31958393903658,1
Limestone,26.793412239674176,383.9579457748226,Fault,0.4785086131694892,1.5941094805302942,4649.0,0.11886594974461111,4.436387149248616e-05,10287.543523843284,1.1302400890914277,0.762795116768886,0.9298,82.58936239510058,1
Limestone,15.605838231716568,383.98290414832013,Dome,0.1486375556620661,0.7514750668463854,2800.0,0.15575501614790407,9.980560725751657e-05,5992.375085883413,1.07652385244407,0.11169741707703446,0.56,137.13675148154292,1
Limestone,10.425363839683703,472.6446274890077,Dome,0.070803514,3.519345644698081,1290.0,0.2114225957677031,0.00020279637144454565,4927.492208444674,1.0345554102474928,0.2491820386252196,0.258,366.39118410000594,0
Sandstone,29.75088220117356,683.0445704975162,Dome,0.4814464104827508,2.2658404615069987,2800.0,0.15045417569960304,5.057133253469311e-05,20321.178555022794,1.07652385244407,1.090880756919124,0.56,243.94448946339867,1
Limestone,19.102851511329813,626.5478997201008,Dome,0.4785086131694892,3.3878261288743805,2800.0,0.1798281545264885,9.413681220305422e-05,11968.851493088647,1.07652385244407,1.621103982587039,0.56,223.76710704289314,0
Limestone,5.906636153270507,384.0277709110341,Fault,0.4785086131694892,3.9666861096397774,4498.0,0.2531866801024166,0.00042864783530339345,2268.3123155229982,1.1257545667184197,1.8980934692024063,0.8996,85.37745018030994,0
Sandstone,8.729981686939892,645.1937574241763,Fault,0.4814464104827508,4.833287186462648,2837.0,0.26994050753154397,0.00030921085199454276,5632.529686840998,1.0775733116567499,2.3269687667547156,0.5674,227.42113409382313,1
Shale,0.7059748324229631,384.1258865376394,Fault,0.5237509769185301,2.480208479564591,4076.0,0.7324396161723457,0.3050472495542317,271.1832083777321,1.1133130372287314,1.2990116141335768,0.8152,94.2408946363198,0
Shale,17.55890485002934,452.29001176192656,Dome,0.4014538203037721,0.4462143308941685,4881.0,0.1593637108276781,9.075948197726684e-05,7941.71728114632,1.1371666019296476,0.17913444781175542,0.9762,92.66339105960388,0
Sandstone,29.88890412735677,970.094472483144,Dome,0.4814464104827508,2.198617014587121,2800.0,0.17888818885407992,5.9851036388566294e-05,28995.060682527434,1.07652385244407,1.0585162696992712,0.56,346.4623116011229,0
Limestone,3.370934458469569,384.0536748774051,None,0.2841628057048742,1.81175809354734,2749.0,0.3351586684417176,0.0009942604122712083,1294.6197665461136,1.0750789756933876,0.5148342631209261,0.5498,139.70668420422157,1
Sandstone,0.4553064686048069,384.1461482624813,Anticline,0.2716367974120967,1.7632201556836464,1491.0,0.9120653971629296,1.0911246738188567,174.90422619352893,1.0400461179227722,0.47895547622236423,0.2982,257.6432919265468,0
Sandstone,9.959594142981082,384.00364321246775,Dome,0.742985323,4.566780987674451,2739.0,0.19497390944947038,0.0001957649143633791,3824.520435822291,1.0747958940120788,3.393051247197561,0.5478,140.19848237037888,0
Limestone,20.391773880052742,383.9705526183173,None,0.4785086131694892,2.435525839508468,1171.0,0.13625457835939578,6.681840391172646e-05,7829.84068559162,1.031318363480016,1.1654200918016528,0.2342,327.8997033461292,0
Sandstone,14.082955585116128,509.7133157887509,None,0.4814464104827508,0.8278556290977057,2772.5,0.18890599164021235,0.0001341380298322191,7178.26998739525,1.0757445111603952,0.3985681210270299,0.5545,183.84610127637544,1
Sandstone,10.508608211335705,384.0011653003468,Fault,0.0377591395984007,0.5173961332688654,1592.0,0.1898118486118992,0.00018062510733547751,4035.3177988377042,1.0428161209900202,0.01953643282377182,0.3184,241.20676212333342,0
Sandstone,3.0168819625033305,303.28956051145167,None,0.8156933772444657,4.845735904791225,3488.0,0.31483225478264937,0.0010435683553273983,914.9888045225609,1.0962063837882536,3.9526346854139214,0.6976,86.95228225672354,0
Sandstone,13.202132251994954,661.7206957671441,None,0.4814464104827508,3.809355669768696,2772.5,0.22230281770256344,0.00016838402574627414,8736.124139399953,1.0757445111603952,1.8340006134622537,0.5545,238.67292904135044,0
Sandstone,25.233219268166103,514.5727880043945,Anticline,0.084798016,2.5658539647403695,2741.0,0.14179689637474518,5.6194532638819604e-05,12984.327989146439,1.0748525043845978,0.2175793255557173,0.5482,187.73177234746242,0
Sandstone,13.92611847,319.1509561767031,Fault,0.4814464104827508,3.507517288437452,2837.0,0.15031858547536886,0.00010794004503063002,4444.534025530546,1.0775733116567499,1.6886816082244025,0.5674,112.4959309752214,1
Sandstone,26.18490702459961,383.95900652591365,Dome,0.5817750597777686,3.786778853525263,4438.0,0.12023933332975226,4.591932796125359e-05,10053.930887138684,1.1239771859214684,2.2030534938748496,0.8876,86.51622499457271,0
Shale,6.819662132100824,384.0211330111178,Anticline,0.5508725788472912,2.5658539647403695,2541.0,0.23562739449231054,0.00034551183024623624,2618.8943787223734,1.069206200481274,1.413458590502074,0.5082,151.1299224758433,0
Limestone,9.462491737760503,149.19951505605354,Fault,0.3706630679132212,3.1150379281226632,3898.0,0.12468396288541968,0.0001317665223292747,1411.7991784957806,1.1081065071550853,1.1546295151039905,0.7796,38.27591458595524,0
Shale,13.478236408699496,976.8574309,None,0.500169229,0.6645924770067646,4594.0,0.26731830918543154,0.000198333299015954,13166.315391265032,1.128604223949799,0.33240870682367374,0.9188,212.63766454070526,1
Shale,7.023079949119218,384.01977564662997,Fault,0.638010807,0.0112285423882763,2837.0,0.23218953226889344,0.00033060926822855394,2697.0015864091074,1.0775733116567499,0.00716393139057787,0.5674,135.36121806366936,0
Limestone,2.5276613225391387,384.06697171360287,None,0.6972743463759475,4.331689485,2772.5,0.38705589570987275,0.0015312806832881367,970.7912296652074,1.0757445111603952,3.0203759543569397,0.5545,138.5273117091444,0
Limestone,21.38333028650493,383.96836020647373,Anticline,0.041384196,4.536325402972386,2741.0,0.13305760302492353,6.222492064713442e-05,8210.522265862724,1.0748525043845978,0.1877321795963882,0.5482,140.08331273494116,0
Limestone,28.947858045054776,704.5799856093962,None,0.4686160204999928,2.671780764501292,3117.0,0.1549125426029852,5.3514336833446385e-05,20396.081404807537,1.0855484018996744,1.2520392695090239,0.6234,226.04426872293752,0
Sandstone,5.5611833724753446,98.95979071389512,Fault,0.5305061,2.480208479564591,1139.0,0.1324571554884095,0.00023818160023997078,550.3335426617535,1.0304496264555623,1.3157657276807408,0.2278,86.88304715881924,0
Shale,14.082955585116128,665.1352438232178,Fault,0.8718355763999104,2.130557181800678,2837.0,0.2157931842709396,0.00015323003965091335,9367.070096857764,1.0775733116567499,1.8574955486481628,0.5674,234.45020931378843,0
Shale,6.203930281324324,243.5586983264489,None,0.7648619871874375,3.2945859615623125,3717.0,0.196742423110666,0.0003171254578777573,1511.0211838273922,1.1028371938451285,2.519903565520385,0.7434,65.52561160248827,0
Limestone,5.173391669215773,384.0338923459698,Anticline,0.4363858749678805,0.9562695572267172,2741.0,0.27053704710279647,0.0005229394262039448,1986.757739359147,1.0748525043845978,0.4173025274355287,0.5482,140.10722084858438,1
Sandstone,7.485092390482253,531.9544413772003,None,0.8680980942840464,4.757069571786354,3468.0,0.26470874256527244,0.0003536479294522344,3981.7281412357192,1.095629170210139,4.129603029644358,0.6936,153.38940062779707,0
Shale,17.245171135796248,383.97829168841946,Dome,0.7816100492305522,2.617008343433673,2737.0,0.1481662297277587,8.591751775672798e-05,6621.771352597484,1.074739286621117,2.045480020147959,0.5474,140.29166667461433,0
Shale,8.750803521647581,167.14538850887328,Dome,0.8806608784415548,1.0768846085253792,4086.0,0.13723120636769703,0.000156821263359664,1462.6564543906015,1.113606263624699,0.9483701453241503,0.8172,40.90684985532875,0
Sandstone,14.082955585116128,546.9759353745852,Fault,0.8173624033727843,2.480208479564591,2837.0,0.19568919787644937,0.00013895463682585753,7703.037804007633,1.0775733116567499,2.027229163722473,0.5674,192.80082318455592,1
Limestone,22.35724458517324,383.9663036231229,None,0.6074358208951647,0.2523950651356754,4394.0,0.13012689454686785,5.820345796689308e-05,8584.428562567049,1.1226755570778322,0.15331380358057753,0.8788,87.38422931796151,0
Shale,13.426555653181856,812.6437212414854,None,0.904979834,0.4959207343709143,2461.0,0.24428535520734335,0.00018194193769230163,10911.006149457606,1.066955992625841,0.44879826386814814,0.4922,330.20874491730416,1
Limestone,14.082955585116128,383.98764562686114,Dome,0.4449376980079407,2.638647166213336,2800.0,0.1639613060583296,0.00011642535195638591,5407.6809585963965,1.07652385244407,1.1740335959901378,0.56,137.13844486673614,0
Shale,14.082955585116128,261.2954100204625,Anticline,0.500169229,2.2945723663230915,2741.0,0.13525353780709767,9.604059104613186e-05,3679.811653912881,1.0748525043845978,1.1476744913485264,0.5482,95.32849690640732,0
Limestone,18.32878498296764,797.6204909244154,Anticline,0.4785086131694892,2.5658539647403695,4706.0,0.20713856396611272,0.00011301270878489764,14619.414476162703,1.1319379423024483,1.2277832222633498,0.9412,169.49011706851155,0
Shale,14.082955585116128,483.8281372485967,Dome,0.8186274411366156,1.9033055056410049,2800.0,0.18404681403834386,0.0001306876336618271,6813.7301677014575,1.07652385244407,1.558098115784128,0.56,172.79576330307026,0
Shale,5.923464512733951,36.56962128999226,None,0.500169229,4.052942636108462,2588.0,0.07801928824850413,0.00013171225738042725,216.61885395538914,1.070530410000727,2.027157193483597,0.5176,14.130456448992373,0
Sandstone,24.03492201525476,383.9629625309666,Anticline,0.525821056,2.5658539647403695,3387.0,0.1255026674160387,5.221679826395243e-05,9228.519861177967,1.0932945616709016,1.3491800412815678,0.6774,113.3637326634091,0
Shale,25.12352684504201,626.4334719113863,Fault,0.500169229,2.480208479564591,1765.0,0.1567930552450831,6.240885533793014e-05,15738.218148198584,1.0475779313842057,1.2405239629830838,0.353,354.9198141140999,0
Limestone,2.8298227887313088,384.0617563171783,Fault,0.1244408107609442,3.4610803092223867,3410.0,0.36580577720602014,0.0012926808656100386,1086.8267103065218,1.0939569690130626,0.4306996397883732,0.682,112.62808103143058,0
Shale,10.337332843898665,76.08340677274677,None,0.2079523404978106,4.681371988347329,968.0,0.08518642121911425,8.240657673066344e-05,786.4994997076172,1.0258197014166681,0.9735022617177164,0.1936,78.5985607156475,0
Shale,0.1110722049725054,384.2113275761074,None,0.1555653971088704,4.770339224900685,2772.5,1.8467666950213983,14.779955494193658,42.67519932929182,1.0757445111603952,0.742099715865696,0.5545,138.579378747018,0
Limestone,5.695579808129074,384.02945131214994,Anticline,0.9798009951323444,1.0879185693397797,2741.0,0.2578356367186173,0.00045269427416435947,2187.2703886203685,1.0748525043845978,1.0659436968620726,0.5482,140.10560062464427,1
Limestone,5.165924382708992,384.03395905500673,None,0.3536065020777995,2.1014413533067526,4243.0,0.27073252916228535,0.0005240737360935086,1983.890392870526,1.1182200556516264,0.743083326264438,0.8486,90.51000684775082,0
Limestone,0.5293548053581754,748.8357626565293,None,0.4785086131694892,3.992446813041004,2772.5,1.180998936983429,1.0500168675946255,396.39980938628787,1.0757445111603952,1.910420187661198,0.5545,270.0940532575399,0
Limestone,5.721779627726839,384.02923935805984,Fault,0.4785086131694892,3.521570137895188,2837.0,0.2572445784515625,0.0004495884063849575,2197.330678210381,1.0775733116567499,1.6851016428633132,0.5674,135.36455388017617,0
Sandstone,26.000740451981848,433.92226459766346,Anticline,0.4814464104827508,0.7531641314359616,3327.0,0.12827521677604067,4.933521682312828e-05,11282.30017814004,1.091568429868488,0.36260816758420245,0.6654,130.42448590251382,0
Sandstone,27.319290475036365,565.9947331645827,Anticline,0.4814464104827508,1.5200659175828153,2741.0,0.1429226746905575,5.231566128013332e-05,15462.574522663934,1.0748525043845978,0.7318302797174153,0.5482,206.49205879773174,0
Sandstone,8.306099084760367,648.0223327092637,Fault,0.1365669267033004,3.896533255942157,2837.0,0.27734866570079936,0.0003339096522574182,5382.537704620693,1.0775733116567499,0.532137571561225,0.5674,228.41816450802384,1
Sandstone,10.356133837821663,937.9730425,Dome,0.4814464104827508,2.638647166213336,1037.0,0.29883124163047,0.0002885548278056311,9713.774364398787,1.0276854080030444,1.270367206703893,0.2074,904.5063090646096,0
Shale,27.38677334209726,534.7128636096627,None,0.8640959241006102,0.1647708755731897,4526.0,0.13874569935480405,5.0661572147140356e-05,14644.059998781599,1.1265849726796782,0.14237784199328202,0.9052,118.14247980770277,0
Limestone,21.460923456866688,600.5817623700112,None,0.6011978054901025,4.806623590581084,4918.0,0.16610836950619154,7.740038299845067e-05,12889.039231812909,1.138275179286329,2.8897315544743045,0.9836,122.11910580927434,0
Sandstone,10.977031395587266,479.5149397056711,Anticline,0.2384237004953555,2.3974113890584894,3248.0,0.20753352665113423,0.00018906161344729513,5263.650547802286,1.0892998453957012,0.5715996949890355,0.6496,147.63391000790367,0
Limestone,28.24598730853324,234.0184395751256,Anticline,0.6645134329822682,2.5658539647403695,3716.0,0.09038082636576797,3.199775790399209e-05,6610.081874201751,1.102808151327117,1.7050444266407867,0.7432,62.975898701594616,1
Shale,14.511414971721395,842.1301465885884,Dome,0.2719345612096417,4.089247268,1350.0,0.23920176209998012,0.00016483696632348815,12220.500017343575,1.0361913855524971,1.1120076615013061,0.27,623.8001085841396,0
Limestone,14.082955585116128,664.1345936506257,None,0.3681680002560942,2.1045040007682827,2772.5,0.2156308001810086,0.00015311473424577338,9352.97798492091,1.0757445111603952,0.7748110294938083,0.5545,239.54358652862965,0
Limestone,1.692040732823714,384.08550978830175,Dome,0.2448885294769801,2.638647166213336,3982.0,0.47308393744552807,0.0027959370496715846,649.8883274491678,1.1105604803581792,0.6461744243425845,0.7964,96.45542686798134,0
Shale,22.116576707139146,403.8262432,Fault,0.1635517113229464,1.0186717054988907,3435.0,0.1341738755817492,6.0666656218291855e-05,8931.254084088629,1.0946774322083865,0.16660550071060806,0.687,117.56222509461426,0
