Rock_Type,Porosity,Permeability,Trap_Type,Seismic_Score,Proximity_to_Oil_Field,Estimated_Reservoir_Depth,Oil_Presence
Sandstone,8.402761298929642,78.76131395740352,Anticline,0.3466437466405287,1.330480462047741,2445.0,0
Sandstone,14.624563554260126,764.479977,None,0.5844489043115128,0.6785703850050268,2373.0,0
Sandstone,7.627774829667917,572.3107056778439,Dome,0.4382092811112116,1.4340321853560047,2110.0,0
Limestone,23.5975041249452,194.1892768393261,Fault,0.4130566232135032,2.796014423251174,2012.0,1
Limestone,19.079245055315873,366.96219617405967,Fault,0.44223928852558203,3.923879156351176,2198.0,0
Sandstone,19.163785297298087,240.84461723470724,Fault,0.5303469437939918,3.109309770413222,2585.5999999999995,1
Shale,6.816230334960133,382.6980581431969,None,0.4744937464412506,2.2501738085993064,4583.0,0
Shale,20.815894856271967,600.4144630031549,Fault,0.5169113485238089,2.8853985333416223,2983.0000000000005,0
Shale,20.93148922659879,499.2316347268396,Fault,0.7515215980912536,1.0646194118585544,3981.0,0
Limestone,26.85195866553737,541.168223750829,Fault,0.603534816768224,3.9263676875699822,615.0,1
Limestone,29.55911496861856,530.3654012573872,Fault,0.3550937422346901,1.7331444283616608,2886.0,1
Sandstone,16.083816552978355,466.70835610697316,Anticline,0.3361215358346487,0.3428240346304873,3084.8,0
Sandstone,29.94585163433357,68.85788855193866,Anticline,0.6342869146210478,1.588300037285742,927.1965706506867,1
Limestone,27.72861212383984,689.9184109814075,None,0.3612617290703949,1.7184247199020162,2058.0,0
Shale,28.49699004738228,618.5465792754335,None,0.4136168493493947,3.2932908382069894,2389.0,0
Sandstone,20.00807956,486.80367633588213,Anticline,0.396433959559615,2.7720522729962016,763.0,0
Shale,6.894190242679953,477.6397883492488,Anticline,0.7356308622353479,4.446664823720554,3264.0,0
Shale,14.11237044252702,833.0987167,None,0.8911166744533762,1.8731693480143323,4204.000000000001,0
Limestone,4.454495490158532,724.7955478855336,Fault,0.49330408540536913,1.253761348592357,4236.0,1
Sandstone,16.97346151058417,444.2945391337532,None,0.918991384,2.7917251934123395,4761.0,1
Limestone,26.793412239674176,566.4648038022708,Fault,0.5716032246094102,1.5941094805302942,4649.0,1
Limestone,15.605838231716568,641.3629535117722,Dome,0.1486375556620661,0.7514750668463854,2733.0,1
Limestone,17.23727105464058,472.6446274890077,Dome,0.070803514,3.5193456446980806,1290.0,0
Sandstone,29.75088220117356,683.0445704975162,Dome,0.6566489242366188,2.2658404615069987,2735.8,1
Limestone,19.102851511329813,626.5478997201008,Dome,0.6665052297530069,3.3878261288743805,3229.7999999999997,0
Limestone,5.906636153270507,587.9087052504725,Fault,0.57160322460941,3.9666861096397774,4498.0,0
Sandstone,8.729981686939892,645.1937574241763,Fault,0.849859045769893,4.833287186462648,2623.859294821533,1
Shale,0.7059748324229631,456.430514843239,Fault,0.5237509769185301,2.380153724225856,4076.0,0
Shale,17.55890485002934,452.29001176192656,Dome,0.4014538203037721,0.44621433089416856,4881.0,0
Sandstone,29.88890412735677,970.094472483144,Dome,0.6566489242366188,2.198617014587121,2735.8,0
Limestone,3.370934458469569,505.4271470269039,None,0.2841628057048742,1.81175809354734,2749.0,1
Sandstone,0.4553064686048069,251.32140799811089,Anticline,0.2716367974120967,1.7632201556836464,1491.0,0
Sandstone,9.959594142981082,542.0467263929587,Dome,0.742985323,4.566780987674451,2739.0,0
Limestone,20.391773880052742,652.7705938159612,None,0.28552242663567057,2.589935437643221,1171.0,0
Sandstone,22.035853026122332,509.7133157887509,None,0.5129188569285008,0.8278556290977057,1982.0,1
Sandstone,18.612919957188268,418.6064931000431,Fault,0.0377591395984007,0.5173961332688654,1592.0,0
Sandstone,3.0168819625033305,303.28956051145167,None,0.8156933772444657,4.845735904791225,3488.0,0
Sandstone,13.202132251994954,661.7206957671441,None,0.5233487127302545,3.809355669768696,2066.0,0
Sandstone,25.233219268166103,514.5727880043945,Anticline,0.084798016,2.8528050418521587,2127.0000000000005,0
Sandstone,13.92611847,319.1509561767031,Fault,0.8366531276266775,3.507517288437452,2728.2,1
Sandstone,26.18490702459961,436.12801006778756,Dome,0.5817750597777686,3.786778853525263,4438.0,0
Shale,6.819662132100824,297.6772034028156,Anticline,0.5508725788472912,3.3459247050139584,2541.0,0
Limestone,9.462491737760503,149.19951505605354,Fault,0.3706630679132212,3.1150379281226632,3898.0000000000005,0
Shale,13.478236408699496,976.8574309,None,0.5104116095567737,0.6645924770067646,4594.0,1
Shale,7.023079949119218,772.3361498242721,Fault,0.638010807,0.0112285423882763,2317.0,0
Limestone,2.5276613225391387,621.5572347712667,None,0.6972743463759475,4.331689485,2559.76947978188,0
Limestone,21.38333028650493,369.7164667563425,Anticline,0.041384196,4.536325402972386,2736.4,0
Limestone,28.947858045054776,704.5799856093962,None,0.4686160204999928,2.6717807645012916,3117.0000000000005,0
Sandstone,5.5611833724753446,98.95979071389512,Fault,0.5305061,3.097301619503111,1139.0,0
Shale,19.775222844141208,665.1352438232178,Fault,0.8718355763999104,2.130557181800678,2330.75,0
Shale,6.203930281324324,243.5586983264489,None,0.7648619871874375,4.670972209542769,3717.0000000000005,0
Limestone,5.173391669215773,369.7164667563425,Anticline,0.4363858749678805,0.9562695572267172,2736.4,1
Sandstone,7.485092390482253,531.9544413772003,None,0.8680980942840464,4.757069571786354,3468.000000000001,0
Shale,17.245171135796248,920.6327075397609,Dome,0.7816100492305522,2.617008343433673,2737.0,0
Shale,8.750803521647581,167.14538850887328,Dome,0.8806608784415548,1.0768846085253792,4086.0,0
Sandstone,18.608264678739623,546.9759353745852,Fault,0.8173624033727843,2.293186527826715,2297.2,1
Limestone,22.35724458517324,469.3667238770419,None,0.6074358208951647,0.2523950651356754,4394.0,0
Shale,13.426555653181856,812.6437212414854,None,0.904979834,0.4959207343709143,2461.0,1
Limestone,14.557721981222091,605.4176223875304,Dome,0.4449376980079407,1.7638304994309564,1725.4,0
Shale,8.775783797013213,261.2954100204625,Anticline,0.5760584760447399,2.2945723663230915,3270.7999999999997,0
Limestone,18.32878498296764,797.6204909244154,Anticline,0.5932425196406093,1.8731168751732814,4706.0,0
Shale,8.666473645170523,483.8281372485967,Dome,0.8186274411366156,1.9033055056410049,3141.4,0
Shale,5.923464512733951,36.56962128999226,None,0.5096875881559546,4.052942636108462,2588.0,0
Sandstone,24.03492201525476,214.32160070221525,Anticline,0.525821056,2.4982173559061915,3387.0000000000005,0
Shale,25.12352684504201,626.4334719113863,Fault,0.33659970292334296,2.946563479588912,1765.0,0
Limestone,2.8298227887313088,604.2152854149977,Fault,0.1244408107609442,3.4610803092223867,3410.0,0
Shale,14.11237044252702,76.08340677274677,None,0.2079523404978106,4.681371988347329,968.0,0
Shale,0.1110722049725054,762.8614335504442,None,0.1555653971088704,4.770339224900685,1955.75,0
Limestone,5.695579808129074,385.20371381452964,Anticline,0.9798009951323444,1.0879185693397797,2542.6000000000004,1
Limestone,5.165924382708992,469.3667274733215,None,0.3536065020777995,2.1014413533067526,4243.0,0
Limestone,0.5293548053581754,748.8357626565293,None,0.5077712076882921,3.9924468130410045,2934.0983214580424,0
Limestone,5.721779627726839,849.189425443113,Fault,0.6174300547940902,3.521570137895188,2404.2,0
Sandstone,26.000740451981848,433.92226459766346,Anticline,0.54665194032504,0.7531641314359616,3327.0000000000005,0
Sandstone,27.319290475036365,565.9947331645827,Anticline,0.4276195286232819,1.5200659175828153,2251.2140278577995,0
Sandstone,8.306099084760367,648.0223327092637,Fault,0.1365669267033004,3.896533255942157,1029.0,1
Sandstone,16.797650156424,937.9730425,Dome,0.46049735667258535,3.164912690982674,1037.0,0
Shale,27.38677334209726,534.7128636096627,None,0.8640959241006102,0.1647708755731897,4526.0,0
Limestone,21.460923456866688,600.5817623700112,None,0.6011978054901025,4.806623590581084,4918.0,0
Sandstone,8.402761298929642,479.5149397056711,Anticline,0.2384237004953555,2.3974113890584894,3248.0,0
Limestone,28.24598730853324,234.0184395751256,Anticline,0.6645134329822682,3.387120529483223,3716.0,1
Shale,14.511414971721395,842.1301465885884,Dome,0.2719345612096417,4.089247268,1350.0,0
Limestone,17.407422920146143,664.1345936506257,None,0.3681680002560942,2.1904670770744663,2420.2,0
Limestone,1.692040732823714,764.6579673703475,Dome,0.2448885294769801,3.5584805553923737,3982.0,0
Shale,22.116576707139146,403.8262432,Fault,0.1635517113229464,1.0186717054988907,3435.0000000000005,0
Sandstone,9.863228624777722,172.1192641130055,Dome,0.006825011,3.7403340112600976,1012.0,0
Limestone,17.39816947113297,620.6642047079314,Dome,0.46148885271330936,4.217448777970051,641.0,1
Limestone,9.321459849343425,274.43620725566973,Fault,0.5036199436230384,4.846351262142614,1162.0428289740655,1
Sandstone,13.569421051540065,325.3542773814633,Dome,0.5614216779983453,1.6058565525006048,2483.9999999999995,0
Shale,16.182464399908273,610.6222412120505,Dome,0.5409203070273668,3.600274376099696,3714.0,0
Limestone,28.00713250372944,357.0102711173016,Anticline,0.4901288613365966,1.465829903654576,2874.0,0
Sandstone,8.682412249041231,336.19216365854845,Fault,0.8866131428716211,4.029436138975405,2866.0000000000005,0
Sandstone,27.43325188462015,127.42978670000001,Dome,0.6026344867524884,3.432535925251206,1691.0,1
Sandstone,13.53143459111326,416.36695224238395,Fault,0.8021566365011741,2.286683400079041,2879.1999999999994,1
Limestone,7.050790190664335,747.7454629255186,Fault,0.1035886546320291,3.2145205487390616,3281.8002817732436,0
Limestone,12.988516482899346,742.0849391427196,Dome,0.43590932423635925,2.863552644025536,1805.0,1
Limestone,10.843959854955465,192.08770890900053,Fault,0.1392784731442603,4.898450516955189,687.0,0
Sandstone,24.646067336690585,756.1714177,None,0.6621234406352879,3.1356130968635596,914.0,0
Limestone,0.8937151209786653,367.62936996876505,Anticline,0.4965483241118508,0.5251403239006613,728.0000000000001,1
Shale,26.362395710307894,832.9422561961218,Dome,0.41943987648995046,0.7662610792182672,591.0,0
Shale,1.9271572757137767,10.850867608802329,None,0.9345311515910516,4.5917778858228315,2213.0,0
Sandstone,15.10615048000323,502.471636959967,Fault,0.8646679381948985,0.2327979941209784,2138.0,0
Shale,3.9416145328077525,587.0028111539349,Fault,0.7662316622037167,4.180114583703884,1737.9999999999998,0
Limestone,27.89375167891509,145.94435719249913,Fault,0.7599663367529694,0.3325419773329091,3502.0,0
Shale,9.090525209,843.4136662284454,Fault,0.4312773456598117,3.454380300079816,3731.0,0
Sandstone,21.537980728203053,695.8647100328645,Dome,0.1282551121204175,1.916487981755085,1793.0,0
Sandstone,25.62782366992008,491.11581882275385,Fault,0.7531525089812836,3.131830769257453,1397.0,1
Sandstone,8.963486131627548,784.7210967,Fault,0.8915500494128707,2.211348715513246,2039.3953234749033,1
Shale,18.96360365746954,242.3434156701626,Dome,0.3363401228791364,0.7329920678142804,2299.5,0
Limestone,5.096177832134289,518.8941093472988,Fault,0.6986744858617018,1.2174123830291044,2424.6,1
Sandstone,21.06247701,432.91817214627594,None,0.7420645728115838,3.3158219078567712,4414.000000000001,0
Limestone,11.68548077836226,399.94821495057283,Fault,0.9669886314359232,2.7629947100446164,3769.333333333333,1
Sandstone,15.409992516167565,271.1757393,Dome,0.4842254340297413,4.819578952929148,3819.0,0
Sandstone,17.136417288443926,100.78643167960912,Dome,0.5777914549604904,1.501427945827194,3965.0,0
Shale,22.84376500308476,851.3561780592992,Fault,0.4008149291642394,0.9069052385018977,2543.0,0
Shale,24.097902018813848,960.2460009792868,Fault,0.4151921642311283,3.7705182580216814,1048.0,0
Sandstone,23.86980691984326,170.82258113572115,Anticline,0.4123342156333225,2.6470198167836347,4648.0,0
Shale,25.640251241527903,174.93513828570175,None,0.9856609574568044,1.5953257760982749,4148.0,0
Shale,20.09909772,920.6327102226945,Dome,0.2381857055995619,2.907613650824641,710.0,0
Sandstone,3.6566424759681135,523.4585335907267,Anticline,0.2840286682027823,3.1249023665487976,1420.0,0
Limestone,13.058781725629023,764.6579059946949,Dome,0.4815780819368983,3.280355585,4148.0,0
Limestone,0.2611844118763073,595.9856413572427,Anticline,0.6362079392351035,2.787752705863635,3594.0,0
Shale,18.270868341207475,628.2168698613801,Fault,0.4838334649172963,2.6570789221620483,3376.2000000000007,0
Shale,28.23144780115131,263.3097990645211,Dome,0.7260807566781885,2.5520077941191186,2323.2000000000003,1
Sandstone,21.727635824974,593.8670491391318,None,0.2329130542531116,2.308289865687463,1959.0,0
Sandstone,6.2483302546063735,791.6968939624128,Dome,0.6549481120981441,2.507093544239502,2278.5,1
Limestone,23.427580691582712,764.6579673703475,Dome,0.1043350528690824,4.731605888322709,1013.0,0
Shale,6.549093354345369,856.7116282934091,Anticline,0.47951578626725017,4.429535456049871,3827.7500000000005,0
Limestone,6.218189372030029,463.9401031076208,Fault,0.067528187,4.909495272389989,2274.0,0
Limestone,14.649289284775351,988.8487951473136,Anticline,0.7940037392048925,0.6913149202789277,1523.0,1
Shale,29.86422457040443,413.2572740595376,Anticline,0.1966320424660023,4.656388030691378,937.0,0
Sandstone,21.06247701,743.6357858106401,None,0.99528340314173,0.37767460374334694,4414.000000000001,1
Limestone,2.6445647440993336,568.4185785306207,None,0.7148429288450242,1.4209920830412641,2513.0,0
Limestone,11.474725733058191,762.3463582307401,None,0.6724799495825067,1.1441660210978206,4095.0000000000005,0
Shale,29.49194098844461,307.03823062694414,Fault,0.1932001274783916,3.2723964343660277,1073.0,0
Shale,9.996258317239263,657.689804542534,Fault,0.5145800271758225,2.143380579060379,1983.2,0
Shale,25.26320587450535,436.0300595469064,Anticline,0.3488348548717886,1.9684697669875435,3511.0000000000005,0
Sandstone,14.247211928036064,792.4976633775714,None,0.000332968,3.635262797763816,2373.0,0
Sandstone,5.273514474911455,639.5055933850225,Fault,0.8866131428716211,2.210531638964987,2539.0,0
Shale,1.6317224556693355,734.6492577135955,None,0.2116708270045032,0.7231294715676501,1722.0,0
Shale,17.87837141771706,523.6255757283163,Dome,0.5692722966880595,2.638647166213336,2577.0,0
Sandstone,17.69086084546165,732.2222178528352,Dome,0.4660200092671068,0.8373890517218381,3660.3999999999996,1
Shale,10.295215716218507,850.3607706203857,Anticline,0.5394547674855362,2.7826710711332545,3739.3999999999996,0
Shale,11.744363991776435,302.1869269390051,Dome,0.1920097765235945,4.852435453185322,3903.0000000000005,0
Limestone,18.780889004750573,553.3893996794591,Dome,0.0223288305533833,0.1344819428842852,2790.2,0
Sandstone,18.48762121712437,546.9586329752063,Dome,0.1748078937751861,1.2200186469798495,550.0,0
Limestone,18.712311782627868,620.1230355421649,None,0.949112054,1.9251534061641267,2526.188074847859,0
Shale,27.81012480304225,884.0083453035638,Fault,0.09386466,2.5586562289697437,2846.5,0
Limestone,7.704274069007191,416.1048027295004,Anticline,0.4317817358510307,4.464692088,2486.0,0
Shale,16.92366944214507,894.3840692995707,Dome,0.197452324826008,2.034178836613867,2405.4999999999995,0
Shale,13.921896243311297,765.2373216677314,Dome,0.8408336909140859,4.268022030066841,3301.5999999999995,0
Sandstone,2.871871642331919,685.7247184287315,Dome,0.2378206472764918,0.7800690801176896,1972.341660441127,0
Sandstone,22.657579412758373,937.1513097083896,None,0.5433500089901222,3.968475919186902,4625.0,1
Shale,7.827557389505043,734.6492577135955,None,0.6179035655664339,3.232773184572257,987.0,0
Limestone,15.930671109119853,546.8745913477427,Dome,0.5485531826671688,2.5856620047325576,2239.6000000000004,1
Sandstone,9.37991510363131,570.5568478540856,Anticline,0.6597772031108123,3.105967888059435,803.0,0
Sandstone,20.160592865416053,510.5093603483035,Fault,0.9233400629358105,4.858993509416028,1403.0,1
Sandstone,1.4423690545935064,353.52447315382966,None,0.059442088,2.595865732505281,1737.8818141257962,0
Sandstone,12.20467942195395,270.88129059416684,Anticline,0.088741167,0.314311921,1636.0,0
Shale,10.234479774590492,888.1208371566353,Dome,0.6580988848075032,0.038194973,3762.0000000000005,0
Shale,10.554150192310574,670.6493143475612,Fault,0.43419367707345946,3.4888524817197433,2215.0,0
Limestone,29.303831184827587,31.262933249999996,Fault,0.7023145183857498,1.7708428881746967,2649.8036143007835,1
Limestone,3.443907817538403,282.8734284521032,Anticline,0.060021798,3.387127596064449,4233.000000000001,0
Limestone,22.69002809,250.74873648860796,Fault,0.4502066161151195,1.7708436983319635,2237.0,0
Limestone,0.742946327,469.8206210265454,None,0.4525289066993148,4.094375852194706,3454.0,0
Sandstone,25.58779151563744,170.82258113572115,Anticline,0.5963766176932567,3.7936043375338775,1884.0,0
Sandstone,19.319056873460102,410.86070345442306,None,0.8985831804077546,2.328927865899863,3483.000000000001,1
Sandstone,18.856320926365832,657.5541115039566,None,0.8535314430998039,1.3415784518762,2499.0000000000005,1
Sandstone,15.206051926186976,286.62038410458365,Fault,0.5114626128730154,4.270499135539415,2275.4,0
Limestone,12.877849786108134,135.58572464557295,None,0.3389257169697096,2.449580558022473,2684.7499999999995,0
Sandstone,6.497375568817226,631.1085906022258,Dome,0.1357441844518385,4.103504181430317,2964.0,0
Sandstone,17.315148798719886,217.79476120431355,Anticline,0.5938298741151422,2.580773926278657,4813.0,0
Shale,25.553710159816248,606.9193411834832,None,0.4442289230681953,2.2870020727921907,2808.0,0
Limestone,12.411986927409895,890.0737414321105,Dome,0.6786687470929363,2.529662274196187,4514.0,1
Sandstone,7.736050537705043,557.0672943,Anticline,0.4981787517013673,4.49901359,2550.4000000000005,0
Shale,25.44544494839841,253.31599057854925,Dome,0.5827463140176092,1.9861641986382965,3072.2499999999995,0
Limestone,4.937344341405085,530.0586144356514,Dome,0.5942460053504046,2.2496933106947874,1789.0,0
Shale,12.248271611370942,184.3796817023796,Anticline,0.2836883856556068,4.211806373,4409.0,0
Limestone,20.73317610161553,483.0285575569968,Fault,0.8563373248357075,1.7708436983319635,3445.0,1
Sandstone,2.090720901903589,856.7153304569763,Anticline,0.4000396444040072,3.255838390412661,2754.3333333333335,0
Sandstone,1.8565710504142567,608.1014027200953,None,0.082738685,4.538231329941651,3071.0000000000005,0
Sandstone,4.110627301,410.8588691933852,Dome,0.7150318415582864,4.985676125006254,774.0,1
Sandstone,25.07349212563804,160.14817476968398,Anticline,0.4638940204404267,3.1249023665487976,1415.0,0
Limestone,9.061207965300406,511.80508634710066,Dome,0.5786858540450647,1.1466473470204277,3499.7999999999997,1
Limestone,15.907098284945587,564.0529690127017,Anticline,0.7372375500202536,1.915054378105661,1558.0,1
Limestone,5.352482896904873,558.9452220011107,Fault,0.8091638049477762,1.0505275129467189,3395.0,1
Limestone,12.68587975491017,753.4278973615803,None,0.1092661113548973,2.0026535809644983,4245.0,0
Shale,25.123487852503857,817.9778852984394,Dome,0.3976847260806038,2.9596883935314895,2734.0,0
Shale,10.554150192310574,761.0027462034302,Fault,0.4721967027581214,2.9255209291158666,2215.0,0
Limestone,7.33690761440033,801.5708776255838,None,0.693075113,0.7826285471154915,3564.0,0
Limestone,4.233289449979479,351.9947992788363,Fault,0.1220315151785847,2.9717489605293936,2985.5,0
Shale,16.982149393444953,822.4524367614523,None,0.1687010289402437,1.799047386343167,1719.5000000000002,0
Limestone,28.406405890230708,877.9543357222321,Fault,0.389259786,0.024701525024786102,3760.0,0
Sandstone,20.37597453603508,798.4747235497592,Fault,0.7651696096585132,3.751318961608268,3834.0,1
Limestone,24.52695988633791,600.1390726103,None,0.275127409,2.080402385844163,3174.0,0
Shale,18.434573325348936,585.4077409,Fault,0.5169113485238089,3.335594605886161,4630.0,1
Sandstone,29.90427542043327,549.5884873541228,Dome,0.4835772911480591,2.5383010393807486,1646.0,0
Shale,12.859328376255952,423.4332224882946,None,0.1826889349073418,3.421706314123562,4742.000000000001,0
Sandstone,10.207190186900464,713.0590217233876,Fault,0.8319121741195065,1.857006822999998,3871.0000000000005,1
Sandstone,9.37991510363131,604.6012743834409,Anticline,0.4926704770578641,0.5200033791523034,3568.0000000000005,1
Sandstone,24.609784064424897,159.59915719697128,None,0.5746320826366554,4.7229019747905845,2160.0,0
Shale,3.5859260864123343,950.3931330373912,Fault,0.403813523794513,1.4816979949924498,863.0,0
Shale,13.920012845892789,512.6988084077608,Anticline,0.193110212,2.015044999659599,1652.0,0
Limestone,9.207205725204052,655.9440253495238,None,0.6946740820999837,2.8631197564625226,3474.0,0
Shale,15.250664626937768,314.0104797732149,Fault,0.6266841164806818,3.440933910842308,2639.0,0
Sandstone,16.532074050398215,481.5377610206614,Fault,0.6539112958043054,0.9334077240856548,2320.1999999999994,0
Sandstone,17.341584905194505,756.3155386115398,Fault,0.01979873,3.2521062560645717,1290.0,0
Limestone,12.557468565944674,293.86278631104847,Dome,0.549752965778357,1.5851134595742715,1477.0,1
Sandstone,25.786691907538103,572.3107056778439,Dome,0.4382092811112116,3.105721945346567,2624.0,0
Sandstone,7.090282299846288,541.4315334085525,Fault,0.9992460918840256,3.151308734704022,1723.5,1
Sandstone,14.336022098821147,63.06364494937564,Anticline,0.5293611877204011,4.757712175511338,2089.0,1
Shale,22.417084141186507,804.1395872452761,Dome,0.6078720109915183,0.2833365443885993,3233.0,0
Limestone,21.806307184193148,213.847490466518,Anticline,0.0114924696335375,1.9636078131903192,3039.4999999999995,0
Limestone,12.302182890616912,432.6516291392159,Fault,0.45681327289348056,2.868272046544244,634.0,1
Limestone,24.756341137788933,483.0285575569968,Fault,0.2858381446639287,2.298554842241844,2076.0,0
Limestone,18.62456410517676,751.8647772526306,Fault,0.7599649291743313,0.6152509658312894,3547.0,0
Sandstone,8.467874112387985,476.09348330467014,None,0.5622276802249899,4.298814972946715,1223.0000000000002,0
Limestone,18.97416607234432,121.56661785681082,None,0.5547821196371128,3.309021753412085,2268.0,0
Shale,26.054284536083088,772.2839933485276,None,0.5521956513689377,2.4728243510482355,1974.9220476339888,0
Shale,0.094227181,920.6333227812064,Dome,0.023322331562675,2.863270527128392,2561.0,0
Shale,14.978924646517573,921.2373354401824,Fault,0.4897784812686751,0.9887090040057578,1704.4,0
Limestone,25.19993282,763.2358988142303,Dome,0.5195956326039297,0.06784785,1165.0,1
Limestone,18.45193889573434,813.3302469090371,Fault,0.2585303612677231,4.808957519056091,2837.000000000001,0
Shale,8.134267601417642,284.77640161763554,Dome,0.3623037631704236,1.2237197029941504,3836.0,0
Limestone,0.11879829036428251,490.6698521546747,Fault,0.6621095442869706,2.9026330776229914,1661.2,1
Limestone,7.174276363035696,526.0537946881796,Fault,0.6656648349426617,1.6162573800029558,3465.0000000000005,0
Sandstone,7.281489542658927,422.99284777382286,Anticline,0.34012345132345956,3.7466375684122784,3927.0000000000005,0
Limestone,25.71574971178766,604.2700379143639,Fault,0.15462449679336274,2.409938983879927,1344.0,1
Shale,20.35053436722044,580.9714214567072,Dome,0.5233834787426083,0.2833365443885993,2336.6,0
Sandstone,17.957853222140123,645.0902547797484,Dome,0.52901500395761,0.043963065,2680.5999999999995,1
Sandstone,15.383361841488222,252.43425889719967,None,0.2464342807936556,1.5453766620647018,2737.8,0
Sandstone,11.505967215954064,360.33841950739094,None,0.3052290446498356,4.462426012788093,2843.0,0
Limestone,17.49828591,519.9235745368777,Dome,0.569944716,1.0700142391000749,2198.0,0
Sandstone,12.957714205640686,465.8915250670893,Anticline,0.47147362343721966,2.2686343356256873,1305.0,0
Shale,27.93077978925203,254.20024017649428,None,0.8819596764854412,2.9739728569287847,3590.0,0
Limestone,15.707594556643588,620.1230355421649,None,0.8614449345657882,3.9322170196089967,2526.188074847859,1
Sandstone,15.200573725620083,137.78190517166723,Fault,0.012976671,4.804380675599667,1029.0,0
Shale,4.937978210987241,452.7782805937402,Fault,0.7005988109481615,2.1291437478074093,2830.6000000000004,0
Shale,13.454886358685497,666.8906102755908,Anticline,0.047751941,4.723546118629061,2971.8000000000006,0
Sandstone,12.567876718122568,301.6513241351766,None,0.5147444939556894,4.390289763959169,1733.1154614636375,0
Sandstone,7.097037756333001,321.3785857562815,Dome,0.916000543,0.3559914724276619,4962.0,1
Sandstone,7.2021222146269945,219.57555722514584,None,0.2464342807936556,4.126694877621672,3046.0000000000005,1
Sandstone,4.153064799881829,420.51874666289,None,0.2563127132609458,2.4956471963237723,1110.0,0
Sandstone,19.365359844152152,663.0180453209418,Fault,0.5939100944487234,0.9224446776063612,2887.0,0
Shale,4.120852379060227,561.1835033078252,Fault,0.41594492076776746,2.883874434676732,3091.3999999999996,0
Sandstone,25.75108220158976,200.86667087994843,None,0.6630288804436608,0.6641305222110766,3442.0,0
Sandstone,7.559400588178282,380.36204174750026,Anticline,0.4431020803108879,0.7628722933680493,3318.000000000001,1
Shale,2.428491060670682,512.6988057934744,Anticline,0.7006122236383164,1.8985261132194435,2999.9999999999995,0
Shale,24.988121769559832,837.1851085176824,Fault,0.25028050929873774,1.5552588454780043,2214.0,0
Sandstone,14.13251188451776,422.06153220842367,Anticline,0.23992834055169446,3.349593577353161,3095.2,0
Sandstone,20.66287622434096,631.1085906022258,Dome,0.3219830872841239,3.978176460867336,2964.0,0
Limestone,25.1564762107438,501.9844600190368,Anticline,0.3881709095177397,3.0575444318833966,3507.5999999999995,0
Limestone,29.57767976910053,476.0753395517942,None,0.380599119888637,2.3737783685670526,4188.000000000001,1
Limestone,14.001842813038513,469.4922802381263,Fault,0.3727527200671731,2.881715064907993,634.0,0
Shale,0.5186413429008963,822.3170698910029,None,0.5096875881559546,4.436510529,3423.000000000001,0
Sandstone,14.071201399978886,304.54972728735424,Anticline,0.54665194032504,2.390639861204308,3179.0000000000005,1
Sandstone,15.704336111512818,457.66392051909355,Anticline,0.132796715,2.2406667248887326,2529.6000000000004,0
Shale,11.08062390268297,239.04948867162005,Dome,0.7928035347662441,0.2833365443885993,3296.0000000000005,1
Shale,15.36901040661242,497.1485671771149,None,0.5065986961834594,1.238859144510842,3837.0000000000005,0
Sandstone,16.167612177598564,367.7078757942896,None,0.5433500089901222,4.986706677641488,3690.0000000000005,0
Shale,21.731590679941338,526.8723970694081,None,0.938495158,2.139190213476996,788.0,0
Limestone,29.86913500784425,616.6011788978451,Dome,0.099767123,3.5584805553923737,4130.0,0
Sandstone,23.667810718466384,597.380259201541,Dome,0.7319420550777613,2.178991874271645,4169.0,1
Limestone,29.94667351827152,65.85869935686127,Anticline,0.3083234218197314,2.030224662413441,530.0,0
Limestone,10.673793834629793,270.8256565313619,Anticline,0.9080744025295908,4.748427462847649,3081.0,0
Limestone,18.45273862109965,101.48507094002726,None,0.503062183,1.3783836624059944,4527.0,0
Shale,19.59868622704088,376.7736344452144,Dome,0.5279262865259846,4.682880420368659,3468.6666666666665,0
Limestone,18.00310370963667,843.8437248385727,Dome,0.39963190585374947,0.4095266961887694,3945.0000000000005,0
Limestone,10.20648715366004,743.0338645,Anticline,0.6588093656672728,2.003829460221634,4430.000000000001,1
Limestone,17.145663749722353,638.4117914756077,None,0.2983909218698807,4.520978180338841,3148.3999999999996,0
Sandstone,14.724393695492786,838.6624894527029,None,0.41591698962367596,1.3664893336448811,4771.0,0
Shale,16.319193338549024,379.51986710123134,Fault,0.5039434426996526,2.6431628092124955,1383.0,0
Limestone,16.425536521799835,965.4767785179718,None,0.8406006225041451,1.7703864554298934,2758.333333333333,1
Shale,0.3201686354650235,851.3561780592992,Fault,0.9126176982038638,1.651153001679175,1382.0,0
Sandstone,23.475004331408808,732.5718880272464,Anticline,0.533132050599334,2.690663363814446,2761.9999999999995,1
Sandstone,16.87665603819142,199.452002,Dome,0.6207108637359489,1.3974902661570416,1175.0,0
Shale,19.932237642823665,584.7920660875272,Dome,0.527819191,1.9787221244584918,2616.0,0
Limestone,22.976052769875945,621.5572347712667,None,0.1976065813908587,3.4821776827447835,2559.76947978188,0
Sandstone,6.391059595297925,657.5541115039567,None,0.7441995248606165,3.1437492659723114,2499.0000000000005,0
Limestone,1.5872229981199315,962.0319159569558,Anticline,0.5181339133443376,1.9661971586259708,3890.0,0
